Vertexes,Gr,GrSD,GrSA,GrSTD,GrSTA,
1,1.0,1.0,1.0,1.0,1.0,
2,1.0,1.0,1.0,1.0,1.0,
3,1.0,1.0,1.0,1.0,1.0,
4,1.0,1.0,2.0,2.0,2.0,
5,1.0,1.0,1.0,1.0,1.0,
6,1.0,1.0,4.0,1.0,4.0,
7,1.0,1.0,1.0,1.0,1.0,
8,1.2222222222222223,1.0,0.8888888888888888,1.0,0.8888888888888888,
9,1.0,1.2222222222222223,1.0,1.2222222222222223,1.0,
10,1.0909090909090908,1.5454545454545454,1.0909090909090908,1.0909090909090908,1.0909090909090908,
11,1.0,1.0,0.8,1.1,0.9,
12,0.7916666666666666,0.9583333333333334,0.7916666666666666,0.875,0.9166666666666666,
13,0.9230769230769231,1.0,1.0,0.9230769230769231,1.0,
14,0.9696969696969697,0.8787878787878788,0.8787878787878788,0.8787878787878788,1.0303030303030303,
15,1.0,1.0,1.121212121212121,1.0606060606060606,1.1818181818181819,
16,0.8888888888888888,0.9777777777777777,1.0,0.9777777777777777,1.1333333333333333,
17,0.9636363636363636,0.9636363636363636,0.9272727272727272,0.8909090909090909,0.9636363636363636,
18,0.8305084745762712,0.8983050847457628,0.8305084745762712,1.0,0.9152542372881356,
19,0.8918918918918919,0.918918918918919,0.8918918918918919,0.918918918918919,0.9459459459459459,
20,0.9078947368421053,1.0,0.9342105263157895,0.9868421052631579,1.013157894736842,
21,1.0,0.8478260869565217,0.9347826086956522,0.8695652173913043,0.9130434782608695,
22,0.956989247311828,1.0,0.967741935483871,1.010752688172043,0.956989247311828,
23,0.9803921568627451,0.9215686274509803,1.0196078431372548,0.9215686274509803,1.0588235294117647,
24,0.9,0.9636363636363636,1.009090909090909,0.9545454545454546,1.0545454545454545,
25,1.0495867768595042,0.9338842975206612,0.9008264462809917,0.9338842975206612,1.0330578512396693,
26,0.9051094890510949,0.948905109489051,0.9635036496350365,0.9562043795620438,0.9708029197080292,
27,1.0,1.0,0.9285714285714286,1.0714285714285714,1.0142857142857142,
28,0.9113924050632911,0.9620253164556962,0.930379746835443,1.0,0.9620253164556962,
29,0.9882352941176471,0.9882352941176471,0.9058823529411765,0.9764705882352941,0.9764705882352941,
30,1.0112994350282485,1.0282485875706215,1.0169491525423728,0.9717514124293786,1.0169491525423728,
31,0.8712871287128713,0.8811881188118812,0.9603960396039604,0.8811881188118812,0.900990099009901,
32,0.9299065420560748,0.9532710280373832,0.9392523364485982,0.9345794392523364,0.9299065420560748,
33,0.9217391304347826,0.9478260869565217,0.9826086956521739,0.9217391304347826,0.9217391304347826,
34,0.927710843373494,0.8674698795180723,0.9718875502008032,0.8995983935742972,0.9076305220883534,
35,0.9296875,0.953125,1.0078125,0.9765625,0.890625,
36,0.9100719424460432,0.920863309352518,0.9280575539568345,0.9496402877697842,0.9244604316546763,
37,0.9719298245614035,0.9228070175438596,0.9719298245614035,0.9298245614035088,0.9368421052631579,
38,0.9262820512820513,0.9134615384615384,1.0064102564102564,0.8653846153846154,0.9038461538461539,
39,0.9130434782608695,0.968944099378882,0.968944099378882,0.9192546583850931,0.9130434782608695,
40,0.9250720461095101,0.8962536023054755,0.9221902017291066,0.9106628242074928,0.9048991354466859,
41,0.9657142857142857,0.9542857142857143,1.0057142857142858,0.9771428571428571,0.9942857142857143,
42,0.9706666666666667,0.9253333333333333,0.9413333333333334,0.9386666666666666,0.9093333333333333,
43,0.9405940594059405,0.9653465346534653,0.9603960396039604,0.9504950495049505,0.9405940594059405,
44,0.9855072463768116,0.9371980676328503,0.9420289855072463,0.927536231884058,0.966183574879227,
45,0.9414414414414415,0.9009009009009009,0.9099099099099099,0.9144144144144144,0.918918918918919,
46,0.9049676025917927,0.9460043196544277,0.9071274298056156,0.9503239740820735,0.9308855291576674,
47,0.9313131313131313,0.9434343434343434,0.9393939393939394,0.9272727272727272,0.9393939393939394,
48,0.9224652087475149,0.9443339960238568,0.9284294234592445,0.9463220675944334,0.9383697813121272,
49,0.9658444022770398,0.9089184060721063,0.9544592030360531,0.9354838709677419,0.9278937381404174,
50,0.9403254972875226,0.9258589511754068,0.9312839059674503,0.9312839059674503,0.9710669077757685,
51,0.9204152249134948,0.9619377162629758,0.9688581314878892,0.9688581314878892,0.9480968858131488,
52,0.9763513513513513,0.9222972972972973,0.972972972972973,0.9121621621621622,0.9408783783783784,
53,0.9533333333333334,0.9733333333333334,0.9566666666666667,0.9466666666666667,0.95,
54,0.9393468118195957,0.9284603421461898,0.9626749611197511,0.926905132192846,0.9346811819595645,
55,0.9430284857571214,0.9400299850074962,0.9310344827586207,0.9370314842578711,0.9460269865067467,
56,0.9464033850493653,0.918194640338505,0.9167842031029619,0.9097320169252469,0.923836389280677,
57,0.9336099585062241,0.9640387275242047,0.9225449515905948,0.9723374827109267,0.941908713692946,
58,0.9285714285714286,0.9338624338624338,0.958994708994709,0.9457671957671958,0.958994708994709,
59,0.9367888748419722,0.9469026548672567,0.9469026548672567,0.934260429835651,0.8988621997471555,
60,0.9615384615384616,0.9553349875930521,0.9404466501240695,0.9863523573200993,0.9503722084367245,
61,0.9567827130852341,0.9423769507803121,0.9447779111644657,0.9543817527010804,0.9447779111644657,
62,0.9547563805104409,0.9466357308584686,0.9292343387470998,0.9663573085846868,0.9327146171693735,
63,0.9429824561403509,0.9144736842105263,0.9298245614035088,0.9100877192982456,0.9210526315789473,
64,0.9414270500532481,0.9499467518636848,0.9350372736954207,0.9329073482428115,0.9307774227902024,
65,0.9354838709677419,0.9604578563995838,0.9417273673257024,0.9334027055150884,0.9646201873048907,
66,0.9251282051282051,0.9435897435897436,0.9661538461538461,0.9507692307692308,0.9487179487179487,
67,0.9262135922330097,0.9475728155339805,0.9242718446601942,0.9475728155339805,0.9359223300970874,
68,0.9628924833491912,0.9381541389153187,0.9305423406279734,0.9600380589914367,0.928639391056137,
69,0.9568480300187617,0.949343339587242,0.9568480300187617,0.9437148217636022,0.9624765478424016,
70,0.9413854351687388,0.933392539964476,0.9413854351687388,0.9174067495559503,0.9280639431616341,
71,0.944202266782912,0.952920662598082,0.93025283347864,0.942458587619878,0.949433304272014,
72,0.9633730834752982,0.9642248722316865,0.9505962521294719,0.954855195911414,0.9480408858603067,
73,0.9506172839506173,0.9522633744855967,0.9539094650205762,0.9440329218106996,0.9407407407407408,
74,0.9479905437352246,0.9282899921197794,0.9219858156028369,0.9550827423167849,0.9653270291568163,
75,0.9518633540372671,0.9363354037267081,0.922360248447205,0.9363354037267081,0.9301242236024845,
76,0.958966565349544,0.9582066869300911,0.9566869300911854,0.9513677811550152,0.9696048632218845,
77,0.9564891222805701,0.9564891222805701,0.9339834958739685,0.9669917479369843,0.9549887471867967,
78,0.9275053304904051,0.9253731343283582,0.9388770433546553,0.9402985074626866,0.9353233830845771,
79,0.9198341395991707,0.9488597097442986,0.9460953697304768,0.9336558396682793,0.9378023496890118,
80,0.9591558883594282,0.9339686861810755,0.9530292716133424,0.9305650102110279,0.9373723621511232,
81,0.952317880794702,0.919205298013245,0.9165562913907285,0.9298013245033112,0.9483443708609272,
82,0.9307692307692308,0.9512820512820512,0.9461538461538461,0.9243589743589744,0.9416666666666667,
83,0.9453273998728544,0.9529561347743166,0.9593134138588684,0.9529561347743166,0.9453273998728544,
84,0.9642416769420469,0.9519112207151664,0.9445129469790382,0.9475955610357584,0.971023427866831,
85,0.9447447447447448,0.9459459459459459,0.9519519519519519,0.9447447447447448,0.9579579579579579,
86,0.9434731934731935,0.9376456876456877,0.9545454545454546,0.9283216783216783,0.9592074592074592,
87,0.9400113186191285,0.9332201471420487,0.9241652518392756,0.9298245614035088,0.9524617996604414,
88,0.9498873873873874,0.9532657657657657,0.9481981981981982,0.9701576576576577,0.9543918918918919,
89,0.9436924742826205,0.9480238224147266,0.924201407688143,0.9556036816459123,0.9523551705468327,
90,0.969532100108814,0.955930359085963,0.9662676822633297,0.9787812840043526,0.9635473340587595,
91,0.9441282979824107,0.9493016037247801,0.9389549922400414,0.9430936368339369,0.9472322814278323,
92,0.9375943633618521,0.9426270759939608,0.9386009058882738,0.9375943633618521,0.9375943633618521,
93,0.947680157946693,0.9387956564659428,0.9397828232971372,0.9338598223099703,0.9407699901283317,
94,0.9330120481927711,0.9272289156626506,0.9339759036144578,0.927710843373494,0.9397590361445783,
95,0.9324131366016183,0.9419324131366016,0.9495478343645883,0.9438362684435982,0.9381247025226083,
96,0.9449112978524743,0.9388422035480859,0.9705882352941176,0.9201680672268907,0.9519140989729225,
97,0.9298561151079137,0.9325539568345323,0.9388489208633094,0.9298561151079137,0.9280575539568345,
